frame,pose_detection_confidence,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
62,1.0000000000,0.4816504121,0.3995323181,-0.5451090336,0.9994337559,0.4955033362,0.3706184924,-0.5257539749,0.9985503554,0.5030456185,0.3698138893,-0.5263472199,0.9987132549,0.5117049813,0.3691016436,-0.5263780355,0.9987362027,0.4691081941,0.3698340654,-0.5266123414,0.9988623261,0.4609814286,0.3689600229,-0.5272382498,0.9992095828,0.4544812143,0.3679591119,-0.5277074575,0.9991479516,0.5206900239,0.3722251952,-0.3743607402,0.9993388057,0.4448335767,0.3712414503,-0.3811146021,0.9985519052,0.4973586500,0.4214677215,-0.4809288979,0.9990988374,0.4669203758,0.4232205749,-0.4863418043,0.9989919066,0.5826491117,0.4907954633,-0.3117097616,0.9999122024,0.3862649798,0.4910080731,-0.2799604237,0.9996750951,0.6330922246,0.6844693422,-0.3510584831,0.9916242361,0.3524201214,0.6982399225,-0.3727056384,0.9575896263,0.6101996303,0.8467466831,-0.5568680763,0.9946700335,0.4309816360,0.8557969332,-0.5854828358,0.9953569174,0.6111500263,0.9003166556,-0.6230376959,0.9945693612,0.4291531444,0.9031102657,-0.6543432474,0.9936652184,0.5792921782,0.8837965131,-0.6432839632,0.9954662323,0.4688667655,0.8842819333,-0.6772796512,0.9945197105,0.5747458935,0.8689150214,-0.5659875870,0.9937016964,0.4726858735,0.8707721829,-0.6015082598,0.9914365411,0.5576300621,0.8625325561,-0.0015504316,0.9831370115,0.4268271029,0.8675792813,0.0013376982,0.9804380536,0.5828143954,1.0068430901,0.1499105841,0.0658751354,0.4405866563,1.0345910788,-0.0922201872,0.1033894867,0.5577425361,1.1433880329,0.4821032882,0.0070504574,0.4535669684,1.1180927753,0.2749704719,0.0092506651,0.5648525953,1.1466795206,0.5153740644,0.0091635995,0.4577923417,1.1234188080,0.3150936663,0.0134904599,0.5101564527,1.2072899342,0.5002921820,0.0084879808,0.4655544162,1.1775597334,0.3185846508,0.0087715415
63,1.0000000000,0.4822177887,0.4076005518,-0.5578332543,0.9994657636,0.4958736002,0.3776489794,-0.5388208628,0.9986453652,0.5033377409,0.3767863810,-0.5394160151,0.9987881780,0.5118635893,0.3757062852,-0.5394320488,0.9988139868,0.4695506692,0.3766094446,-0.5399317741,0.9989370108,0.4614728987,0.3754664063,-0.5405660272,0.9992560744,0.4551254809,0.3739892542,-0.5410328507,0.9992029071,0.5207670927,0.3752170205,-0.3844784498,0.9993674755,0.4453001916,0.3747525215,-0.3923794627,0.9986354113,0.4978553355,0.4279451966,-0.4919535518,0.9991357923,0.4670182765,0.4296702743,-0.4977096021,0.9990476370,0.5826767683,0.4901908040,-0.3209642768,0.9999130964,0.3861129284,0.4915988743,-0.2863185704,0.9996830225,0.6310178041,0.6838399172,-0.3580980897,0.9921651483,0.3578994870,0.6987655759,-0.3660112917,0.9602717161,0.6110882759,0.8486814499,-0.5519586205,0.9950660467,0.4300371706,0.8583275080,-0.5793568492,0.9954441786,0.6121558547,0.9013878703,-0.6147726774,0.9948999286,0.4265845418,0.9071390033,-0.6516901255,0.9936504364,0.5791848898,0.8845008016,-0.6456409693,0.9957444668,0.4678706229,0.8919630647,-0.6730237007,0.9945473671,0.5736526847,0.8706203699,-0.5656542778,0.9940822721,0.4723124504,0.8784019947,-0.5945892930,0.9914414883,0.5611169338,0.8616530299,-0.0017677678,0.9842557907,0.4304796159,0.8671387434,0.0015339504,0.9818192124,0.5864178538,1.0063449144,0.1556406021,0.0701333806,0.4440724850,1.0302070379,-0.0203404203,0.1109800339,0.5626938939,1.1168073416,0.5128140450,0.0069111045,0.4628755450,1.0989308357,0.3314077854,0.0091519915,0.5714162588,1.1158602238,0.5491967201,0.0090612620,0.4678964615,1.1028063297,0.3699675202,0.0137413060,0.5119292140,1.1803925037,0.5374228358,0.0084103476,0.4734736383,1.1541140079,0.3698864579,0.0088935066
64,1.0000000000,0.4829344153,0.4097491205,-0.5301522017,0.9994752407,0.4965057373,0.3798232675,-0.5122423172,0.9986970425,0.5038081408,0.3789077699,-0.5128254890,0.9988195300,0.5123036504,0.3778154254,-0.5128449798,0.9988523126,0.4701661170,0.3789181411,-0.5115754604,0.9989803433,0.4620197713,0.3777954280,-0.5121944547,0.9992791414,0.4558054805,0.3762283325,-0.5126573443,0.9992353320,0.5208903551,0.3766106069,-0.3637864888,0.9993706346,0.4456422925,0.3764843941,-0.3704461455,0.9986822009,0.4984377921,0.4296097159,-0.4666308761,0.9991375208,0.4675337672,0.4320535064,-0.4708183408,0.9990730882,0.5827375650,0.4897291362,-0.3091541827,0.9999106526,0.3861049414,0.4922066927,-0.2818816900,0.9996868968,0.6296328306,0.6836487055,-0.3501225114,0.9925920367,0.3615023494,0.6990383267,-0.3671464324,0.9627994895,0.6121154428,0.8477379084,-0.5234990120,0.9954128861,0.4299200177,0.8606960177,-0.5747886896,0.9956451058,0.6140111089,0.9011986256,-0.5756998658,0.9951949120,0.4264742434,0.9085392356,-0.6437298059,0.9938626885,0.5807046890,0.8849867582,-0.6112378836,0.9959914088,0.4676843584,0.8936595917,-0.6630578041,0.9947485924,0.5745999217,0.8709141016,-0.5385153890,0.9944280982,0.4724896550,0.8807008266,-0.5887802839,0.9917288423,0.5632921457,0.8611773252,-0.0017988815,0.9854341745,0.4331073165,0.8670335412,0.0015539633,0.9832653999,0.5891966820,0.9914044142,0.1845504791,0.0766185895,0.4456931949,0.9969054461,0.0239152517,0.1219663322,0.5615378022,1.0265002251,0.5581286550,0.0070088985,0.4705384672,0.9339854121,0.3813764453,0.0093386248,0.5702806711,1.0179798603,0.5979636908,0.0094097210,0.4758524895,0.9338027835,0.4234203696,0.0147828739,0.5114288926,1.0747863054,0.6187416315,0.0086932397,0.4844982624,0.9845112562,0.4558112025,0.0094060991
65,1.0000000000,0.4836670458,0.4087511897,-0.5205273032,0.9994828701,0.4972085357,0.3794904053,-0.5022265911,0.9987415075,0.5043731332,0.3786840439,-0.5028166771,0.9988481402,0.5129598379,0.3777400553,-0.5028403997,0.9988847375,0.4710559845,0.3784033954,-0.5029169321,0.9990183711,0.4627534747,0.3772649765,-0.5035471320,0.9993013144,0.4565134943,0.3757925630,-0.5040146112,0.9992642999,0.5211164355,0.3769683242,-0.3560269475,0.9993741512,0.4459773004,0.3763207793,-0.3680925071,0.9987256527,0.4989724159,0.4290122390,-0.4581471384,0.9991433024,0.4681984782,0.4316652119,-0.4641223550,0.9991008043,0.5828380585,0.4893272519,-0.3035914302,0.9999077320,0.3861286938,0.4923172891,-0.2809251547,0.9996899962,0.6288690567,0.6831285954,-0.3418874145,0.9930427074,0.3624792695,0.6982854009,-0.3655248880,0.9654019475,0.6114373207,0.8470618129,-0.5138452649,0.9957633615,0.4292268157,0.8573625684,-0.5748782158,0.9958763123,0.6142226458,0.8994934559,-0.5680910349,0.9955161214,0.4245321751,0.9058011770,-0.6461566091,0.9941323996,0.5800747275,0.8854424357,-0.6042139530,0.9962615967,0.4671637118,0.8916612267,-0.6639909744,0.9949947596,0.5738145113,0.8715904951,-0.5296682119,0.9948033690,0.4722881913,0.8788871765,-0.5883142948,0.9920860529,0.5652613640,0.8610752225,-0.0031227353,0.9865108132,0.4349860251,0.8683761954,0.0027800333,0.9845810533,0.5859292746,0.9958097339,0.2318395823,0.0803665370,0.4463258684,0.9826835394,0.1230010018,0.1262725145,0.5610398054,1.0175434351,0.6178649068,0.0070230043,0.4746421278,0.9227665067,0.4721115232,0.0095683597,0.5699605942,1.0087537766,0.6582561135,0.0095904190,0.4790631831,0.9228512645,0.5124352574,0.0158255678,0.5165094137,0.9804461598,0.6722916365,0.0088382987,0.4837822318,0.9594786763,0.5352967381,0.0099232309
66,1.0000000000,0.4839658737,0.4080449939,-0.5191234350,0.9994894862,0.4974854887,0.3790346682,-0.5015804768,0.9987755418,0.5045624375,0.3782531917,-0.5021935105,0.9988655448,0.5132173300,0.3773962259,-0.5022069216,0.9989070892,0.4713958800,0.3779163063,-0.5002928376,0.9990485311,0.4630390108,0.3768035769,-0.5008944869,0.9993163943,0.4568168223,0.3754177690,-0.5013452172,0.9992872477,0.5214895606,0.3770627379,-0.3549486995,0.9993708730,0.4463270307,0.3762158155,-0.3590065241,0.9987576008,0.4993013740,0.4285782278,-0.4558988512,0.9991455078,0.4685583711,0.4313833117,-0.4590555727,0.9991239905,0.5829750299,0.4889308512,-0.2954774797,0.9999057651,0.3861261308,0.4924550056,-0.2698410451,0.9996927977,0.6284012198,0.6822048426,-0.3410069644,0.9933285713,0.3627033532,0.6980659366,-0.3477715552,0.9672307968,0.6109143496,0.8474645615,-0.4976713061,0.9959822893,0.4292280674,0.8571434617,-0.5375452042,0.9958913922,0.6136521697,0.9006227255,-0.5507665873,0.9956629872,0.4244550169,0.9063692093,-0.6057131886,0.9940488935,0.5797948241,0.8872747421,-0.5873187780,0.9963838458,0.4670007229,0.8938019276,-0.6240550280,0.9949433208,0.5734836459,0.8734175563,-0.5135179758,0.9949820638,0.4724096656,0.8804552555,-0.5507830381,0.9920059443,0.5656969547,0.8609302640,-0.0031866147,0.9874640107,0.4352454245,0.8683339357,0.0028354113,0.9857477546,0.5847339034,0.9989143610,0.2093014419,0.0842528194,0.4465781152,0.9962892532,0.0795706213,0.1317580491,0.5628942251,1.0728416443,0.5784142017,0.0070943036,0.4794408679,0.9596674442,0.4008500576,0.0097843381,0.5725228190,1.0695023537,0.6161922812,0.0096454863,0.4771257043,1.0393224955,0.4373679757,0.0163461324,0.5164226890,1.1152441502,0.6127693653,0.0089098271,0.4802191854,1.0866730213,0.4392030239,0.0102751702
67,1.0000000000,0.4839674830,0.4075491726,-0.5146201849,0.9995085597,0.4975035191,0.3786386251,-0.4968668520,0.9988274574,0.5046027303,0.3778828382,-0.4974707663,0.9989020824,0.5132554770,0.3770610392,-0.4974886775,0.9989488721,0.4714020193,0.3775663972,-0.4961026609,0.9990913272,0.4630827308,0.3765016496,-0.4967119098,0.9993401766,0.4568564296,0.3751699626,-0.4971683025,0.9993185401,0.5216552615,0.3770271242,-0.3514704406,0.9993813634,0.4464325905,0.3760951161,-0.3549609482,0.9988014102,0.4993630350,0.4282602966,-0.4521316886,0.9991624951,0.4685828686,0.4312026799,-0.4557047486,0.9991556406,0.5831205845,0.4886992276,-0.2936813831,0.9999065399,0.3861192465,0.4924996793,-0.2667883933,0.9997020364,0.6280995607,0.6819192171,-0.3385601640,0.9934030771,0.3628080487,0.6981055140,-0.3434956670,0.9684650898,0.6105057001,0.8477419019,-0.5037404895,0.9960325956,0.4292169213,0.8596668243,-0.5393254757,0.9957237244,0.6131818295,0.9023422599,-0.5590199828,0.9956008792,0.4253571928,0.9095957279,-0.6076067686,0.9936696291,0.5795372725,0.8882954717,-0.5932441950,0.9963237047,0.4669072032,0.8947973251,-0.6268387437,0.9946466088,0.5732837319,0.8740321994,-0.5188307762,0.9949063063,0.4725061953,0.8814111352,-0.5531111360,0.9915673137,0.5661138296,0.8608121276,-0.0016042426,0.9882202148,0.4350345135,0.8682268858,0.0012755264,0.9866923690,0.5846797228,1.0066673756,0.1563100517,0.0850684047,0.4521141946,1.0072518587,-0.0273029860,0.1347531527,0.5660017729,1.1016652584,0.4719175398,0.0069621778,0.4737418294,1.0718367100,0.2610090971,0.0095861293,0.5749791861,1.1060595512,0.5046402812,0.0094680004,0.4745990634,1.0707916021,0.2948492467,0.0161240902,0.5171121955,1.1463606358,0.5222415328,0.0087745916,0.4811402857,1.1346302032,0.2983328998,0.0101777585
68,1.0000000000,0.4840203226,0.4074222445,-0.5159848928,0.9995325804,0.4975691736,0.3782461286,-0.4968419969,0.9988954663,0.5046878457,0.3774226904,-0.4974379539,0.9989584684,0.5133548975,0.3766250908,-0.4974676073,0.9990068078,0.4714735448,0.3771372139,-0.4970892966,0.9991456866,0.4631976485,0.3759407401,-0.4977091849,0.9993755817,0.4569250941,0.3745645285,-0.4981654584,0.9993588328,0.5217749476,0.3768373132,-0.3513721824,0.9994074106,0.4464504123,0.3756584525,-0.3571448624,0.9988667965,0.4994606376,0.4281887114,-0.4542801976,0.9991969466,0.4687513411,0.4310356677,-0.4591267109,0.9991995692,0.5832657814,0.4883915484,-0.3019135594,0.9999077916,0.3860645294,0.4925960004,-0.2715272307,0.9997133613,0.6279067993,0.6817791462,-0.3452496827,0.9936199188,0.3630791306,0.6981756687,-0.3501243889,0.9699996710,0.6103388071,0.8484891057,-0.5066782832,0.9962120056,0.4291949272,0.8600221872,-0.5563641787,0.9958313704,0.6132073402,0.9027912021,-0.5630625486,0.9957292080,0.4256910384,0.9089482427,-0.6277567744,0.9937720299,0.5796455741,0.8885593414,-0.5966185331,0.9964273572,0.4668178558,0.8944791555,-0.6433376074,0.9947470427,0.5730654001,0.8748767376,-0.5215605497,0.9950516820,0.4725933969,0.8816156387,-0.5689973235,0.9917116165,0.5658656955,0.8605183959,-0.0016871651,0.9890502691,0.4345408976,0.8665558696,0.0013516459,0.9877023101,0.5858706236,1.0025050640,0.1394617110,0.0923014358,0.4504484534,1.0004721880,-0.0224605724,0.1465912759,0.5630130768,1.0528016090,0.5026120543,0.0069946852,0.4761787951,0.9561631680,0.3104974031,0.0097474596,0.5713299513,1.0436599255,0.5434837937,0.0096420674,0.4758304656,0.9568536878,0.3560907245,0.0168028604,0.5096098185,1.1050125360,0.5682364106,0.0089266039,0.4809740484,1.1001148224,0.3958829343,0.0105517730
69,1.0000000000,0.4839978814,0.4057387710,-0.5101923943,0.9995588660,0.4975602627,0.3760780692,-0.4902386069,0.9989657402,0.5047169328,0.3754575551,-0.4908220768,0.9990178347,0.5133922696,0.3748953640,-0.4908649325,0.9990684390,0.4714623392,0.3749262393,-0.4899125993,0.9992011189,0.4631997049,0.3737575412,-0.4905324876,0.9994116426,0.4569055438,0.3726373017,-0.4909744263,0.9993997216,0.5219374895,0.3762589991,-0.3461292386,0.9994354248,0.4464495778,0.3746337295,-0.3484524190,0.9989292622,0.4994978011,0.4272879660,-0.4498245120,0.9992380142,0.4687476158,0.4305146635,-0.4538857043,0.9992465377,0.5833916068,0.4882891476,-0.2978229523,0.9999105334,0.3860569894,0.4926673770,-0.2670294642,0.9997254610,0.6276810765,0.6817943454,-0.3419163525,0.9937981367,0.3631322086,0.6979755163,-0.3364408612,0.9711925387,0.6102478504,0.8488960862,-0.5072170496,0.9963581562,0.4290871024,0.8593371511,-0.5399879217,0.9958013296,0.6132532358,0.9030231833,-0.5624328852,0.9958201051,0.4259296358,0.9084252715,-0.6078699231,0.9936442375,0.5798219442,0.8888227344,-0.5968120694,0.9964991808,0.4667442441,0.8938084245,-0.6284766793,0.9946554303,0.5730369091,0.8752695322,-0.5221367478,0.9951493144,0.4726094306,0.8811549544,-0.5545279980,0.9915772676,0.5656386614,0.8602562547,-0.0021591692,0.9898436666,0.4343245625,0.8656740785,0.0018183601,0.9886463284,0.5861253738,1.0023281574,0.0972150713,0.0956669450,0.4500067830,1.0071870089,-0.0464031361,0.1534214318,0.5624642968,1.0722947121,0.4602656960,0.0067979367,0.4737239480,0.9650344849,0.2765275836,0.0096127698,0.5707710385,1.0652801991,0.5017789006,0.0094378423,0.4741650224,1.0250273943,0.3171928823,0.0168260913,0.5089472532,1.1310850382,0.5332373977,0.0087755797,0.4785146117,1.1188360453,0.3646585345,0.0105826939
70,1.0000000000,0.4839261472,0.4032958746,-0.5296068192,0.9995777011,0.4975513518,0.3736030757,-0.5095640421,0.9990199208,0.5047316551,0.3732405603,-0.5101637840,0.9990621209,0.5134223700,0.3729820549,-0.5101976395,0.9991136193,0.4714469016,0.3725171387,-0.5101850629,0.9992448092,0.4632000923,0.3714506924,-0.5108233094,0.9994403720,0.4568866193,0.3706391156,-0.5112911463,0.9994325638,0.5221304893,0.3756822050,-0.3650918901,0.9994539618,0.4464458823,0.3734961450,-0.3710111976,0.9989824295,0.4995020926,0.4256760478,-0.4690655172,0.9992672205,0.4687415659,0.4293411374,-0.4741315246,0.9992836714,0.5835652351,0.4882191122,-0.3162666261,0.9999104142,0.3860449493,0.4928455055,-0.2878392637,0.9997332692,0.6275817156,0.6818253994,-0.3566517830,0.9940322638,0.3632152677,0.6983485818,-0.3674639463,0.9727367759,0.6101055145,0.8497115970,-0.5217785835,0.9965318441,0.4289593697,0.8597652316,-0.5752693415,0.9959316850,0.6133450270,0.9031668305,-0.5767480731,0.9959591031,0.4255809784,0.9080280066,-0.6472892165,0.9937763214,0.5800036192,0.8889042735,-0.6134191751,0.9966169000,0.4665708542,0.8933320642,-0.6679903269,0.9947787523,0.5729817748,0.8757161498,-0.5376007557,0.9953188300,0.4725664556,0.8808360696,-0.5900953412,0.9917595387,0.5655165911,0.8602178693,-0.0023143645,0.9905328155,0.4340282977,0.8656459451,0.0019604175,0.9894920588,0.5855452418,1.0040957928,0.1791603863,0.0967895538,0.4489864409,1.0017840862,0.0362131670,0.1575514823,0.5622420311,1.0582190752,0.5731171370,0.0067167319,0.4743552804,0.9468212128,0.3817730546,0.0097336248,0.5704436898,1.0493892431,0.6145021915,0.0093584312,0.4742375314,0.9543474913,0.4222973883,0.0171889160,0.5085195303,1.1147632599,0.6264539957,0.0087170517,0.4765140414,1.1048184633,0.4415861964,0.0108188065
71,1.0000000000,0.4839209616,0.3999835253,-0.5327581167,0.9996021390,0.4975553453,0.3703217804,-0.5124461055,0.9990839362,0.5047612190,0.3702755868,-0.5130422115,0.9991182685,0.5134800673,0.3703770638,-0.5130885839,0.9991706014,0.4715216160,0.3696116805,-0.5131968260,0.9992952347,0.4633130431,0.3688910604,-0.5138218999,0.9994744062,0.4570066929,0.3683710992,-0.5142773986,0.9994699955,0.5223191381,0.3745769262,-0.3673266172,0.9994825721,0.4464690685,0.3720776439,-0.3730643392,0.9990424514,0.4995563030,0.4230870903,-0.4721888900,0.9993094802,0.4688011706,0.4269651771,-0.4772881866,0.9993292689,0.5836743116,0.4881930053,-0.3208542168,0.9999135733,0.3860393167,0.4930965304,-0.2882999480,0.9997457862,0.6274761558,0.6817805171,-0.3626815379,0.9941477180,0.3633228838,0.6983585358,-0.3682265580,0.9738372564,0.6101618409,0.8498192430,-0.5349099636,0.9966204762,0.4289377630,0.8601074815,-0.5757638216,0.9959261417,0.6134223938,0.9030317664,-0.5902624726,0.9959996939,0.4258614480,0.9086405039,-0.6474990249,0.9937047362,0.5800122023,0.8889961243,-0.6272643805,0.9966474175,0.4665073752,0.8939460516,-0.6686819792,0.9947322011,0.5728744268,0.8759899735,-0.5508255959,0.9953650236,0.4726251066,0.8814483881,-0.5910733938,0.9916861653,0.5655962825,0.8598927855,-0.0023917358,0.9912509322,0.4338503480,0.8652629256,0.0020362823,0.9903350472,0.5854271054,1.0064899921,0.0993600488,0.1017960832,0.4480688572,1.0048270226,-0.0306141414,0.1666616946,0.5613319278,1.0563073158,0.5117839575,0.0066166231,0.4732263088,0.9616365433,0.3148025572,0.0098817684,0.5687659979,1.0462377071,0.5660592318,0.0092959637,0.4739081264,0.9608050585,0.3577972949,0.0175681766,0.5075065494,1.1153503656,0.5658960938,0.0086897686,0.4764215052,1.1148885489,0.4258255363,0.0111191301
72,1.0000000000,0.4839030206,0.3974495828,-0.5218535662,0.9996122122,0.4975492358,0.3682253659,-0.5001128316,0.9991176128,0.5047634840,0.3683872819,-0.5007243752,0.9991446733,0.5134867430,0.3687418401,-0.5007745624,0.9992000461,0.4715919495,0.3676514924,-0.5015754104,0.9993213415,0.4634297490,0.3670892715,-0.5022039413,0.9994893670,0.4571838379,0.3666834831,-0.5026624799,0.9994886518,0.5224750638,0.3738635480,-0.3566173911,0.9994941354,0.4467077255,0.3707844317,-0.3662904501,0.9990695119,0.4995761812,0.4208555222,-0.4627218843,0.9993302822,0.4689920843,0.4251010120,-0.4690297544,0.9993550181,0.5838073492,0.4882405400,-0.3190036714,0.9999145865,0.3860407174,0.4935576618,-0.2858963013,0.9997504354,0.6273701191,0.6820777655,-0.3617114127,0.9942949414,0.3632514477,0.6990238428,-0.3592191637,0.9746617079,0.6101068258,0.8495374322,-0.5262288451,0.9967489243,0.4283829629,0.8602461219,-0.5601565838,0.9958927035,0.6132563353,0.9027999640,-0.5813366175,0.9960919023,0.4256744981,0.9083474278,-0.6301453710,0.9936005473,0.5798943043,0.8889277577,-0.6173277497,0.9967235327,0.4660467207,0.8926383853,-0.6499980092,0.9946547747,0.5727644563,0.8758770823,-0.5418518782,0.9954763651,0.4723939896,0.8798530698,-0.5745209455,0.9915763140,0.5658394098,0.8599148989,-0.0025352484,0.9918102622,0.4340512156,0.8656768799,0.0021677127,0.9909971952,0.5852738023,1.0054563284,0.1601859927,0.1027254462,0.4464925826,0.9873878956,0.0405688509,0.1677030772,0.5612318516,1.0665974617,0.5534418225,0.0065883570,0.4771474004,0.9641299844,0.3860791624,0.0099582057,0.5689979792,1.0593184233,0.5954639912,0.0092426399,0.4727390707,0.9848972559,0.4262876511,0.0176899545,0.5086936355,1.1259295940,0.6004709005,0.0086585740,0.4753857553,1.1200447083,0.4451015592,0.0112382509
73,1.0000000000,0.4839555621,0.3936244845,-0.5235424638,0.9996278882,0.4976996779,0.3653254211,-0.5025045872,0.9991577864,0.5048894882,0.3655625880,-0.5031046271,0.9991762638,0.5137391090,0.3658714294,-0.5031571984,0.9992355704,0.4718824029,0.3648933768,-0.5034883618,0.9993537664,0.4636194706,0.3643946648,-0.5041135550,0.9995089769,0.4574978352,0.3638230562,-0.5045753121,0.9995130897,0.5226804614,0.3715922534,-0.3587422669,0.9995070100,0.4469346106,0.3687957227,-0.3659015000,0.9991027117,0.4996615946,0.4173406363,-0.4640971720,0.9993568063,0.4693503380,0.4212746620,-0.4695851803,0.9993853569,0.5838841796,0.4883913100,-0.3141348362,0.9999160767,0.3860063255,0.4937084019,-0.2841509581,0.9997592568,0.6273316741,0.6825737357,-0.3568851352,0.9942294955,0.3630405068,0.6993790865,-0.3608580232,0.9751752019,0.6100561023,0.8502359986,-0.5329076052,0.9967088699,0.4252500534,0.8606050611,-0.5689492822,0.9957572818,0.6130977869,0.9028962255,-0.5903078318,0.9959710240,0.4255431592,0.9095295668,-0.6413909197,0.9933083057,0.5798324943,0.8893898129,-0.6273095012,0.9966195226,0.4644911289,0.8908767700,-0.6651689410,0.9944299459,0.5724965334,0.8763341308,-0.5491089821,0.9953371882,0.4707337022,0.8773886561,-0.5852438807,0.9912372828,0.5652199388,0.8599087596,-0.0005981305,0.9922869205,0.4329306483,0.8651808500,0.0002385312,0.9915770292,0.5831184983,1.0070011616,0.1432977319,0.0987657756,0.4456436634,1.0158241987,-0.0349838734,0.1650425196,0.5605781674,1.0810415745,0.5069698095,0.0062091341,0.4698113501,1.0797606707,0.3039520383,0.0094590401,0.5678147078,1.0739018917,0.5452224016,0.0087248040,0.4708155096,1.0689541101,0.3443396688,0.0168336555,0.5087550879,1.1490881443,0.5594425201,0.0081777787,0.4746970534,1.1464266777,0.3637990654,0.0106860045
74,1.0000000000,0.4843724668,0.3917645812,-0.5796669126,0.9996457100,0.4984361231,0.3637534380,-0.5597682595,0.9992061257,0.5058947802,0.3641142547,-0.5603855848,0.9992210269,0.5149596930,0.3644024730,-0.5604309440,0.9992798567,0.4725486636,0.3630652726,-0.5608767271,0.9993876219,0.4640223384,0.3626427054,-0.5615088344,0.9995313883,0.4580189586,0.3620578945,-0.5619851351,0.9995369911,0.5231417418,0.3704707921,-0.4142721295,0.9995304346,0.4475322366,0.3675709367,-0.4224750102,0.9991371632,0.4999082983,0.4155778587,-0.5186680555,0.9993847609,0.4697484076,0.4194423258,-0.5244606137,0.9994114041,0.5839465857,0.4890187085,-0.3562946618,0.9999174476,0.3859748244,0.4942224622,-0.3360050619,0.9997610450,0.6273003221,0.6832192540,-0.3965159059,0.9944017529,0.3578464389,0.7006617785,-0.4311530590,0.9753906727,0.6100531816,0.8507849574,-0.5868664384,0.9968264699,0.4232118130,0.8494686484,-0.6722108126,0.9955291152,0.6129506826,0.9028438926,-0.6478844881,0.9960709214,0.4279859066,0.8949306607,-0.7536243200,0.9929501414,0.5797706842,0.8885519505,-0.6849685907,0.9967042208,0.4620080888,0.8572998643,-0.7683450580,0.9941551685,0.5724588633,0.8756142855,-0.6033107638,0.9954490662,0.4649696946,0.8438842297,-0.6856976151,0.9907682538,0.5592584610,0.8599137068,0.0009636742,0.9926333427,0.4265794158,0.8591977954,-0.0013256907,0.9919714332,0.5692262053,0.9918613434,0.1721468419,0.0966659412,0.4054919183,0.9468208551,0.0105989985,0.1649987400,0.5496841073,1.0365118980,0.5972482562,0.0059131351,0.4591482282,1.0343073606,0.4141796231,0.0090732770,0.5490613580,0.9405745864,0.6429015398,0.0084712040,0.4654332995,1.0202500820,0.4616672099,0.0164219141,0.5016651154,1.0834542513,0.6688233614,0.0078152707,0.4711121917,1.0684740543,0.4966887534,0.0102539686
